/Path;ECO_Multi;Latine_PRO_RTG;Payroll_Multi;QBL_LAL;QBO_Multi;QBO_RTG;QBOAV_Multi;ConversionRate/
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
65;0;1;1;0;0;0;0;0.002091709
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
66;0;1;1;0;1;1;0;0.009178003
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
67;0;0;0;0;1;0;1;0.002345081
